,,,,,,,,,,
State - All Districts,,,,,,,,,,
Kindergarten Entrance Inventory Results - Literacy Skills,,,,,,,,,,
All Years,,,,,,,,,,
,,,,,,,,,,
,,- Indicates no data,,,,,,,,
,,,,,,,Literacy Skills (%),,,
,District ID,,District Name,School Year,Number of Students Tested,,Level 1,Level 2,Level 3,
,169,,Woodstock School District,2010-11,96,,11.5,18.8,69.8,
,288,,Achievement First Hartford Academy Inc.,2009-10,87,,6.9,19.5,73.6,
,279,,Amistad Academy District,2009-10,82,,11.0,23.2,65.9,
,001,,Andover School District,2009-10,45,,17.8,40.0,42.2,
,002,,Ansonia School District,2009-10,177,,27.7,40.1,32.2,
,244,,Area Cooperative Educational Services,2009-10,58,,10.3,19.0,70.7,
,003,,Ashford School District,2009-10,31,,19.4,32.3,48.4,
,004,,Avon School District,2009-10,204,,6.9,46.6,46.6,
,005,,Barkhamsted School District,2009-10,42,,11.9,23.8,64.3,
,007,,Berlin School District,2009-10,181,,12.2,29.8,58.0,
,008,,Bethany School District,2009-10,58,,17.2,41.4,41.4,
,009,,Bethel School District,2009-10,169,,12.4,34.3,53.3,
,011,,Bloomfield School District,2009-10,150,,34.0,41.3,24.7,
,012,,Bolton School District,2009-10,53,,20.8,32.1,47.2,
,013,,Bozrah School District,2009-10,24,,25.0,33.3,41.7,
,014,,Branford School District,2009-10,204,,18.1,44.6,37.3,
,015,,Bridgeport School District,2009-10,"1,705",,30.8,42.5,26.7,
,017,,Bristol School District,2009-10,574,,23.3,40.1,36.6,
,018,,Brookfield School District,2009-10,171,,21.6,39.8,38.6,
,019,,Brooklyn School District,2009-10,67,,34.3,35.8,29.9,
,021,,Canaan School District,2009-10,14,,21.4,50.0,28.6,
,022,,Canterbury School District,2009-10,38,,28.9,31.6,39.5,
,023,,Canton School District,2009-10,122,,13.1,21.3,65.6,
,241,,Capitol Region Education Council,2009-10,257,,17.9,31.9,50.2,
,024,,Chaplin School District,2009-10,18,,11.1,66.7,22.2,
,287,,Charter School for Young Children on Asylum Hill,2009-10,46,,19.6,43.5,37.0,
,025,,Cheshire School District,2009-10,313,,1.6,14.1,84.3,
,026,,Chester School District,2009-10,34,,14.7,76.5,8.8,
,027,,Clinton School District,2009-10,147,,22.4,47.6,29.9,
,028,,Colchester School District,2009-10,237,,25.7,39.7,34.6,
,029,,Colebrook School District,2009-10,15,,13.3,86.7,0.0,
,030,,Columbia School District,2009-10,42,,31.0,28.6,40.5,
,243,,Cooperative Educational Services,2009-10,47,,2.1,44.7,53.2,
,031,,Cornwall School District,2009-10,8,,12.5,25.0,62.5,
,032,,Coventry School District,2009-10,130,,7.7,33.1,59.2,
,033,,Cromwell School District,2009-10,145,,9.0,51.0,40.0,
,034,,Danbury School District,2009-10,770,,43.8,39.9,16.4,
,035,,Darien School District,2009-10,417,,10.3,31.4,58.3,
,036,,Deep River School District,2009-10,56,,19.6,62.5,17.9,
,037,,Derby School District,2009-10,133,,10.5,43.6,45.9,
,040,,East Granby School District,2009-10,57,,8.8,17.5,73.7,
,041,,East Haddam School District,2009-10,85,,15.3,44.7,40.0,
,042,,East Hampton School District,2009-10,152,,27.6,50.7,21.7,
,043,,East Hartford School District,2009-10,538,,35.5,39.4,25.1,
,044,,East Haven School District,2009-10,236,,32.6,43.2,24.2,
,045,,East Lyme School District,2009-10,145,,12.4,41.4,46.2,
,047,,East Windsor School District,2009-10,101,,40.6,38.6,20.8,
,039,,Eastford School District,2009-10,15,,6.7,33.3,60.0,
,046,,Easton School District,2009-10,90,,20.0,55.6,24.4,
,048,,Ellington School District,2009-10,206,,10.2,18.4,71.4,
,049,,Enfield School District,2009-10,431,,20.6,47.8,31.6,
,050,,Essex School District,2009-10,83,,13.3,50.6,36.1,
,051,,Fairfield School District,2009-10,719,,12.7,42.0,45.3,
,052,,Farmington School District,2009-10,278,,9.7,26.6,63.7,
,053,,Franklin School District,2009-10,17,,17.6,52.9,29.4,
,054,,Glastonbury School District,2009-10,425,,14.6,45.6,39.8,
