District ID,District Name,School Year,Special Education Status,Total Enrollment ,Students Tested ,Percent Tested ,Percent Absent ,Percent Other ,Below Basic ,Basic ,Proficient ,Goal ,Advanced ,Average Scale Score ,Percent at or Above Goal ,Percent at or Above Proficient 
88,Naugatuck School District,2010-11,N,287,287,100,0,0,18.8,10.8,19.9,39.7,10.8,232.6,50.5,70.4
88,Naugatuck School District,2010-11,Y,29,22,75.9,0,24.1,100,0,0,0,0,156.5,0,0
280,"New Beginnings Inc., Family Academy District",2010-11,N,36,36,100,0,0,52.8,16.7,11.1,19.4,0,206.2,19.4,30.6
280,"New Beginnings Inc., Family Academy District",2010-11,Y,**,**,**,**,**,**,**,**,**,**,**,**,**
89,New Britain School District,2010-11,N,657,641,97.6,0.3,2.1,41.8,14.5,20.4,19.5,3.9,208.1,23.4,43.8
89,New Britain School District,2010-11,Y,117,31,26.5,1.7,71.8,77.4,6.5,6.5,9.7,0,167,9.7,16.1
90,New Canaan School District,2010-11,N,292,290,99.3,0,0.7,1.4,1.4,3.4,40,53.8,280.5,93.8,97.2
90,New Canaan School District,2010-11,Y,**,**,**,**,**,**,**,**,**,**,**,**,**
91,New Fairfield School District,2010-11,N,175,175,100,0,0,5.7,7.4,17.1,44,25.7,254.8,69.7,86.9
91,New Fairfield School District,2010-11,Y,**,**,**,**,**,**,**,**,**,**,**,**,**
92,New Hartford School District,2010-11,N,76,76,100,0,0,1.3,0,17.1,47.4,34.2,265.6,81.6,98.7
92,New Hartford School District,2010-11,Y,**,**,**,**,**,**,**,**,**,**,**,**,**
93,New Haven School District,2010-11,N,1298,1280,98.6,0.4,1,36.6,13,19.8,24.5,6.1,216,30.5,50.4
93,New Haven School District,2010-11,Y,161,32,19.9,0,80.1,43.8,25,9.4,18.8,3.1,199,21.9,31.3
95,New London School District,2010-11,N,208,202,97.1,1,1.9,31.7,12.9,18.3,34.2,3,221.6,37.1,55.4
95,New London School District,2010-11,Y,45,29,64.4,0,35.6,69,13.8,13.8,3.4,0,180.2,3.4,17.2
96,New Milford School District,2010-11,N,310,306,98.7,0,1.3,10.8,8.5,14.7,44.4,21.6,249,66,80.7
96,New Milford School District,2010-11,Y,61,29,47.5,0,52.5,58.6,17.2,6.9,13.8,3.4,188.6,17.2,24.1
94,Newington School District,2010-11,N,284,283,99.6,0,0.4,6,7.1,12.4,51.2,23.3,255.7,74.6,86.9
94,Newington School District,2010-11,Y,26,20,76.9,0,23.1,30,20,10,20,20,230.5,40,50
97,Newtown School District,2010-11,N,378,378,100,0,0,2.6,4,10.3,47.1,36,266,83.1,93.4
97,Newtown School District,2010-11,Y,**,**,**,**,**,**,**,**,**,**,**,**,**
98,Norfolk School District,2010-11,N,**,**,**,**,**,**,**,**,**,**,**,**,**
98,Norfolk School District,2010-11,Y,**,**,**,**,**,**,**,**,**,**,**,**,**
