District ID,District Name,School Year,Special Education Status,Total Enrollment ,Students Tested ,Percent Tested ,Percent Absent ,Percent Other ,Below Basic ,Basic ,Proficient ,Goal ,Advanced ,Average Scale Score ,Percent at or Above Goal ,Percent at or Above Proficient 
126,Shelton School District,2010-11,Y,46,41,89.1,2.2,8.7,41.5,19.5,19.5,17.1,2.4,211.7,19.5,39
127,Sherman School District,2010-11,N,49,49,100,0,0,4.1,6.1,8.2,63.3,18.4,269.5,81.6,89.8
127,Sherman School District,2010-11,Y,**,**,**,**,**,**,**,**,**,**,**,**,**
270,Side By Side Community School District,2010-11,N,20,20,100,0,0,30,15,30,25,0,220.9,25,55
128,Simsbury School District,2010-11,N,359,359,100,0,0,1.7,2.2,5.6,47.9,42.6,292.7,90.5,96.1
128,Simsbury School District,2010-11,Y,45,42,93.3,0,6.7,26.2,16.7,2.4,42.9,11.9,243.7,54.8,57.1
129,Somers School District,2010-11,N,125,125,100,0,0,2.4,4,4,63.2,26.4,281.7,89.6,93.6
129,Somers School District,2010-11,Y,**,**,**,**,**,**,**,**,**,**,**,**,**
132,South Windsor School District,2010-11,N,342,341,99.7,0,0.3,1.8,2.9,9.7,55.7,29.9,283.4,85.6,95.3
132,South Windsor School District,2010-11,Y,46,38,82.6,0,17.4,26.3,21.1,21.1,31.6,0,223.3,31.6,52.6
131,Southington School District,2010-11,N,478,476,99.6,0,0.4,3.6,5,11.6,62,17.9,270,79.8,91.4
131,Southington School District,2010-11,Y,56,48,85.7,0,14.3,35.4,25,22.9,14.6,2.1,213.8,16.7,39.6
133,Sprague School District,2010-11,N,23,23,100,0,0,4.3,17.4,4.3,56.5,17.4,267.7,73.9,78.3
133,Sprague School District,2010-11,Y,**,**,**,**,**,**,**,**,**,**,**,**,**
134,Stafford School District,2010-11,N,96,96,100,0,0,0,3.1,7.3,57.3,32.3,285.2,89.6,96.9
134,Stafford School District,2010-11,Y,**,**,**,**,**,**,**,**,**,**,**,**,**
135,Stamford School District,2010-11,N,929,909,97.8,0.3,1.8,15.7,11.3,18,47.7,7.2,245.3,54.9,72.9
135,Stamford School District,2010-11,Y,121,107,88.4,1.7,9.9,57.9,12.1,12.1,14,3.7,205.8,17.8,29.9
136,Sterling School District,2010-11,N,44,44,100,0,0,4.5,9.1,11.4,68.2,6.8,254.6,75,86.4
136,Sterling School District,2010-11,Y,**,**,**,**,**,**,**,**,**,**,**,**,**
137,Stonington School District,2010-11,N,185,185,100,0,0,2.7,5.4,7,71.4,13.5,269.9,84.9,91.9
137,Stonington School District,2010-11,Y,23,20,87,0,13,40,10,25,25,0,209.9,25,50
138,Stratford School District,2010-11,N,516,512,99.2,0,0.8,11.1,12.3,19.7,46.5,10.4,250.6,56.8,76.6
138,Stratford School District,2010-11,Y,55,50,90.9,0,9.1,48,20,20,10,2,205.8,12,32
139,Suffield School District,2010-11,N,184,184,100,0,0,1.6,2.7,4.3,70.7,20.7,277.9,91.3,95.7
139,Suffield School District,2010-11,Y,23,23,100,0,0,30.4,17.4,17.4,34.8,0,225.2,34.8,52.2
269,The Bridge Academy District,2010-11,N,44,44,100,0,0,34.1,36.4,11.4,18.2,0,211.7,18.2,29.5
269,The Bridge Academy District,2010-11,Y,**,**,**,**,**,**,**,**,**,**,**,**,**
140,Thomaston School District,2010-11,N,84,84,100,0,0,4.8,4.8,6,69,15.5,269.4,84.5,90.5
140,Thomaston School District,2010-11,Y,**,**,**,**,**,**,**,**,**,**,**,**,**
141,Thompson School District,2010-11,N,108,108,100,0,0,9.3,11.1,10.2,63.9,5.6,253.5,69.4,79.6
141,Thompson School District,2010-11,Y,**,**,**,**,**,**,**,**,**,**,**,**,**
142,Tolland School District,2010-11,N,228,227,99.6,0.4,0,0.4,3.5,5.7,67.4,22.9,281.1,90.3,96
142,Tolland School District,2010-11,Y,21,20,95.2,0,4.8,20,25,25,25,5,231.9,30,55
143,Torrington School District,2010-11,N,309,303,98.1,0.6,1.3,11.2,11.9,15.5,52.8,8.6,250,61.4,76.9
143,Torrington School District,2010-11,Y,79,69,87.3,0,12.7,49.3,17.4,20.3,13,0,207.6,13,33.3
278,Trailblazers Academy District,2010-11,N,43,43,100,0,0,41.9,27.9,7,20.9,2.3,213.3,23.3,30.2
278,Trailblazers Academy District,2010-11,Y,**,**,**,**,**,**,**,**,**,**,**,**,**
144,Trumbull School District,2010-11,N,519,519,100,0,0,1.3,3.9,8.5,62.2,24.1,279.7,86.3,94.8
144,Trumbull School District,2010-11,Y,39,31,79.5,0,20.5,35.5,19.4,6.5,38.7,0,220,38.7,45.2
145,Union School District,2010-11,N,**,**,**,**,**,**,**,**,**,**,**,**,**
146,Vernon School District,2010-11,N,246,243,98.8,0,1.2,10.7,9.9,16.9,54.3,8.2,252.6,62.6,79.4
146,Vernon School District,2010-11,Y,35,29,82.9,0,17.1,44.8,10.3,24.1,20.7,0,209.4,20.7,44.8
147,Voluntown School District,2010-11,N,29,29,100,0,0,3.4,3.4,13.8,72.4,6.9,266,79.3,93.1
147,Voluntown School District,2010-11,Y,**,**,**,**,**,**,**,**,**,**,**,**,**
148,Wallingford School District,2010-11,N,454,454,100,0,0,2.2,5.1,11.2,61.9,19.6,270.8,81.5,92.7
148,Wallingford School District,2010-11,Y,64,57,89.1,3.1,7.8,36.8,15.8,22.8,24.6,0,220.1,24.6,47.4
151,Waterbury School District,2010-11,N,1164,1126,96.7,1.5,1.7,34.5,18.7,18.7,27.4,0.8,220,28.2,46.8
151,Waterbury School District,2010-11,Y,255,217,85.1,2.7,12.2,76.5,12.4,6.9,4.1,0,184.6,4.1,11.1
152,Waterford School District,2010-11,N,203,203,100,0,0,1,3.4,7.9,55.7,32,284.5,87.7,95.6
152,Waterford School District,2010-11,Y,34,33,97.1,0,2.9,15.2,15.2,15.2,48.5,6.1,243.1,54.5,69.7
153,Watertown School District,2010-11,N,223,222,99.6,0,0.4,4.5,6.3,10.8,64,14.4,265.7,78.4,89.2
153,Watertown School District,2010-11,Y,35,27,77.1,0,22.9,48.1,22.2,11.1,18.5,0,207.4,18.5,29.6
155,West Hartford School District,2010-11,N,619,617,99.7,0,0.3,5.8,4.1,11,60.1,19,270.1,79.1,90.1
155,West Hartford School District,2010-11,Y,97,85,87.6,0,12.4,31.8,22.4,7.1,36.5,2.4,224.6,38.8,45.9
156,West Haven School District,2010-11,N,440,438,99.5,0,0.5,13.7,14.4,19.2,47.7,5,243.4,52.7,71.9
156,West Haven School District,2010-11,Y,43,35,81.4,4.7,14,71.4,20,5.7,2.9,0,192.3,2.9,8.6
154,Westbrook School District,2010-11,N,74,74,100,0,0,5.4,8.1,17.6,64.9,4.1,257.6,68.9,86.5
154,Westbrook School District,2010-11,Y,**,**,**,**,**,**,**,**,**,**,**,**,**
157,Weston School District,2010-11,N,154,153,99.4,0.6,0,0,1.3,3.3,66.7,28.8,287.7,95.4,98.7
157,Weston School District,2010-11,Y,25,23,92,0,8,17.4,8.7,34.8,30.4,8.7,238.9,39.1,73.9
158,Westport School District,2010-11,N,401,399,99.5,0,0.5,1,0.8,3.8,58.4,36.1,292.6,94.5,98.2
158,Westport School District,2010-11,Y,41,38,92.7,0,7.3,2.6,5.3,18.4,65.8,7.9,259.7,73.7,92.1
159,Wethersfield School District,2010-11,N,266,265,99.6,0.4,0,3.4,7.2,16.2,62.3,10.9,262.4,73.2,89.4
159,Wethersfield School District,2010-11,Y,28,20,71.4,7.1,21.4,50,25,15,10,0,208.5,10,25
160,Willington School District,2010-11,N,60,60,100,0,0,1.7,3.3,6.7,63.3,25,277.9,88.3,95
160,Willington School District,2010-11,Y,**,**,**,**,**,**,**,**,**,**,**,**,**
161,Wilton School District,2010-11,N,308,307,99.7,0,0.3,0,1.6,2,53.4,43,294.7,96.4,98.4
161,Wilton School District,2010-11,Y,42,40,95.2,0,4.8,5,17.5,27.5,42.5,7.5,249.2,50,77.5
162,Winchester School District,2010-11,N,93,90,96.8,1.1,2.2,7.8,14.4,17.8,56.7,3.3,248.6,60,77.8
162,Winchester School District,2010-11,Y,**,**,**,**,**,**,**,**,**,**,**,**,**
163,Windham School District,2010-11,N,180,177,98.3,0,1.7,33.3,17.5,21.5,27.1,0.6,220.3,27.7,49.2
163,Windham School District,2010-11,Y,50,44,88,2,10,88.6,4.5,4.5,2.3,0,173.9,2.3,6.8
165,Windsor Locks School District,2010-11,N,132,132,100,0,0,15.2,8.3,11.4,57.6,7.6,249.2,65.2,76.5
165,Windsor Locks School District,2010-11,Y,**,**,**,**,**,**,**,**,**,**,**,**,**
164,Windsor School District,2010-11,N,251,248,98.8,0.8,0.4,9.7,10.1,16.1,51.2,12.9,255.1,64.1,80.2
164,Windsor School District,2010-11,Y,38,34,89.5,0,10.5,41.2,23.5,23.5,11.8,0,205.3,11.8,35.3
166,Wolcott School District,2010-11,N,188,188,100,0,0,1.1,2.1,5.3,64.9,26.6,281.7,91.5,96.8
166,Wolcott School District,2010-11,Y,20,20,100,0,0,30,25,20,25,0,221.8,25,45
169,Woodstock School District,2010-11,N,117,117,100,0,0,0.9,1.7,9.4,64.1,23.9,281.5,88,97.4
169,Woodstock School District,2010-11,Y,**,**,**,**,**,**,**,**,**,**,**,**,**
279,Amistad Academy District,2009-10,N,54,54,100,0,0,14.8,16.7,20.4,44.4,3.7,237.1,48.1,68.5
279,Amistad Academy District,2009-10,Y,**,**,**,**,**,**,**,**,**,**,**,**,**
2,Ansonia School District,2009-10,N,186,186,100,0,0,18.8,17.2,18.3,42.5,3.2,235.5,45.7,64
2,Ansonia School District,2009-10,Y,**,**,**,**,**,**,**,**,**,**,**,**,**
244,Area Cooperative Educational Services,2009-10,N,286,285,99.7,0.3,0,14,14,19.6,44.9,7.4,244.1,52.3,71.9
244,Area Cooperative Educational Services,2009-10,Y,41,41,100,0,0,46.3,19.5,17.1,17.1,0,209.2,17.1,34.1
3,Ashford School District,2009-10,N,51,51,100,0,0,3.9,5.9,7.8,68.6,13.7,268.5,82.4,90.2
3,Ashford School District,2009-10,Y,**,**,**,**,**,**,**,**,**,**,**,**,**
4,Avon School District,2009-10,N,289,289,100,0,0,0,1.4,6.6,65.1,27,284.2,92,98.6
4,Avon School District,2009-10,Y,32,28,87.5,0,12.5,28.6,10.7,10.7,42.9,7.1,233.3,50,60.7
7,Berlin School District,2009-10,N,225,225,100,0,0,0.4,2.2,13.3,56,28,280.4,84,97.3
7,Berlin School District,2009-10,Y,27,26,96.3,0,3.7,23.1,23.1,19.2,26.9,7.7,232.6,34.6,53.8
9,Bethel School District,2009-10,N,214,214,100,0,0,4.2,3.7,8.4,62.1,21.5,274.4,83.6,92.1
9,Bethel School District,2009-10,Y,32,26,81.3,0,18.8,23.1,23.1,15.4,34.6,3.8,227.7,38.5,53.8
11,Bloomfield School District,2009-10,N,146,145,99.3,0,0.7,15.2,20,24.1,39.3,1.4,236.3,40.7,64.8
11,Bloomfield School District,2009-10,Y,**,**,**,**,**,**,**,**,**,**,**,**,**
12,Bolton School District,2009-10,N,92,92,100,0,0,2.2,4.3,5.4,66.3,21.7,276.8,88,93.5
12,Bolton School District,2009-10,Y,**,**,**,**,**,**,**,**,**,**,**,**,**
13,Bozrah School District,2009-10,N,29,29,100,0,0,0,0,20.7,48.3,31,273.1,79.3,100
13,Bozrah School District,2009-10,Y,**,**,**,**,**,**,**,**,**,**,**,**,**
14,Branford School District,2009-10,N,271,271,100,0,0,0.4,6.6,7.7,66.1,19.2,275,85.2,93
14,Branford School District,2009-10,Y,45,41,91.1,0,8.9,22,24.4,14.6,39,0,230.2,39,53.7
15,Bridgeport School District,2009-10,N,1278,1233,96.5,1.3,2.2,33.1,19.2,19.7,26.6,1.4,220.7,28,47.7
15,Bridgeport School District,2009-10,Y,198,160,80.8,2,17.2,78.8,10.6,4.4,6.2,0,184.3,6.3,10.6
17,Bristol School District,2009-10,N,625,619,99,0.3,0.6,5.2,8.9,12.9,59.5,13.6,263.4,73,85.9
17,Bristol School District,2009-10,Y,101,85,84.2,4,11.9,42.4,21.2,10.6,25.9,0,213.8,25.9,36.5
18,Brookfield School District,2009-10,N,227,227,100,0,0,0.9,1.8,5.3,65.2,26.9,284.2,92.1,97.4
18,Brookfield School District,2009-10,Y,**,**,**,**,**,**,**,**,**,**,**,**,**
19,Brooklyn School District,2009-10,N,74,74,100,0,0,0,2.7,13.5,56.8,27,282.7,83.8,97.3
19,Brooklyn School District,2009-10,Y,**,**,**,**,**,**,**,**,**,**,**,**,**
21,Canaan School District,2009-10,N,**,**,**,**,**,**,**,**,**,**,**,**,**
21,Canaan School District,2009-10,Y,**,**,**,**,**,**,**,**,**,**,**,**,**
22,Canterbury School District,2009-10,N,49,49,100,0,0,0,2,4.1,73.5,20.4,280,93.9,98
22,Canterbury School District,2009-10,Y,**,**,**,**,**,**,**,**,**,**,**,**,**
23,Canton School District,2009-10,N,133,133,100,0,0,0.8,6.8,6.8,64.7,21.1,276.3,85.7,92.5
23,Canton School District,2009-10,Y,20,20,100,0,0,30,5,20,45,0,223,45,65
241,Capitol Region Education Council,2009-10,N,331,330,99.7,0,0.3,12.7,16.4,15.5,48.5,7,249,55.5,70.9
241,Capitol Region Education Council,2009-10,Y,35,35,100,0,0,57.1,20,2.9,20,0,198.3,20,22.9
25,Cheshire School District,2009-10,N,372,372,100,0,0,1.6,2.7,4.3,64.2,27.2,283.7,91.4,95.7
25,Cheshire School District,2009-10,Y,45,44,97.8,0,2.2,20.5,11.4,13.6,43.2,11.4,243.8,54.5,68.2
27,Clinton School District,2009-10,N,141,141,100,0,0,1.4,3.5,8.5,68.8,17.7,274.8,86.5,95
27,Clinton School District,2009-10,Y,**,**,**,**,**,**,**,**,**,**,**,**,**
28,Colchester School District,2009-10,N,239,238,99.6,0.4,0,0.8,2.9,11.8,66.4,18.1,275.3,84.5,96.2
28,Colchester School District,2009-10,Y,25,23,92,0,8,26.1,26.1,17.4,21.7,8.7,233.6,30.4,47.8
30,Columbia School District,2009-10,N,66,66,100,0,0,3,1.5,16.7,68.2,10.6,267.9,78.8,95.5
30,Columbia School District,2009-10,Y,**,**,**,**,**,**,**,**,**,**,**,**,**
243,Cooperative Educational Services,2009-10,N,28,28,100,0,0,14.3,14.3,21.4,50,0,244.8,50,71.4
243,Cooperative Educational Services,2009-10,Y,**,**,**,**,**,**,**,**,**,**,**,**,**
31,Cornwall School District,2009-10,N,**,**,**,**,**,**,**,**,**,**,**,**,**
31,Cornwall School District,2009-10,Y,**,**,**,**,**,**,**,**,**,**,**,**,**
32,Coventry School District,2009-10,N,148,148,100,0,0,6.8,5.4,12.2,64.9,10.8,264.3,75.7,87.8
32,Coventry School District,2009-10,Y,**,**,**,**,**,**,**,**,**,**,**,**,**
33,Cromwell School District,2009-10,N,137,137,100,0,0,1.5,4.4,8,67.2,19,272.7,86.1,94.2
33,Cromwell School District,2009-10,Y,**,**,**,**,**,**,**,**,**,**,**,**,**
34,Danbury School District,2009-10,N,657,640,97.4,0.5,2.1,13.8,13.8,17.5,48.4,6.6,245.7,55,72.5
34,Danbury School District,2009-10,Y,84,62,73.8,10.7,15.5,45.2,21,11.3,22.6,0,212.3,22.6,33.9
35,Darien School District,2009-10,N,323,323,100,0,0,0.6,1.5,5.3,60.7,31.9,285.8,92.6,97.8
35,Darien School District,2009-10,Y,54,51,94.4,0,5.6,7.8,13.7,21.6,51,5.9,247.8,56.9,78.4
37,Derby School District,2009-10,N,99,99,100,0,0,18.2,16.2,18.2,45.5,2,235,47.5,65.7
37,Derby School District,2009-10,Y,**,**,**,**,**,**,**,**,**,**,**,**,**
40,East Granby School District,2009-10,N,66,66,100,0,0,0,6.1,7.6,65.2,21.2,279.9,86.4,93.9
40,East Granby School District,2009-10,Y,**,**,**,**,**,**,**,**,**,**,**,**,**
41,East Haddam School District,2009-10,N,98,97,99,1,0,2.1,6.2,20.6,66,5.2,261.1,71.1,91.8
41,East Haddam School District,2009-10,Y,**,**,**,**,**,**,**,**,**,**,**,**,**
42,East Hampton School District,2009-10,N,139,139,100,0,0,0.7,3.6,10.1,57.6,28.1,282.8,85.6,95.7
42,East Hampton School District,2009-10,Y,**,**,**,**,**,**,**,**,**,**,**,**,**
43,East Hartford School District,2009-10,N,369,365,98.9,0.3,0.8,25.5,18.1,19.5,31.8,5.2,231.3,37,56.4
43,East Hartford School District,2009-10,Y,90,82,91.1,0,8.9,76.8,13.4,4.9,4.9,0,185.4,4.9,9.8
44,East Haven School District,2009-10,N,264,261,98.9,0.4,0.8,21.5,10,16.9,44.8,6.9,241.8,51.7,68.6
44,East Haven School District,2009-10,Y,41,38,92.7,2.4,4.9,63.2,15.8,15.8,5.3,0,195.9,5.3,21.1
45,East Lyme School District,2009-10,N,191,190,99.5,0.5,0,1.6,4.7,12.6,64.2,16.8,271.8,81.1,93.7
45,East Lyme School District,2009-10,Y,37,33,89.2,2.7,8.1,18.2,6.1,30.3,45.5,0,236.6,45.5,75.8
47,East Windsor School District,2009-10,N,94,94,100,0,0,8.5,5.3,6.4,62.8,17,270.5,79.8,86.2
47,East Windsor School District,2009-10,Y,**,**,**,**,**,**,**,**,**,**,**,**,**
39,Eastford School District,2009-10,N,**,**,**,**,**,**,**,**,**,**,**,**,**
39,Eastford School District,2009-10,Y,**,**,**,**,**,**,**,**,**,**,**,**,**
46,Easton School District,2009-10,N,114,113,99.1,0.9,0,0.9,0,5.3,62.8,31,285.8,93.8,99.1
46,Easton School District,2009-10,Y,**,**,**,**,**,**,**,**,**,**,**,**,**
48,Ellington School District,2009-10,N,181,181,100,0,0,2.8,5.5,5.5,64.6,21.5,279,86.2,91.7
48,Ellington School District,2009-10,Y,**,**,**,**,**,**,**,**,**,**,**,**,**
289,Elm City College Preparatory School,2009-10,N,47,47,100,0,0,8.5,8.5,14.9,63.8,4.3,254.1,68.1,83
49,Enfield School District,2009-10,N,394,392,99.5,0,0.5,4.6,9.4,18.1,61.2,6.6,255.9,67.9,86
49,Enfield School District,2009-10,Y,64,56,87.5,4.7,7.8,42.9,14.3,12.5,30.4,0,214.9,30.4,42.9
51,Fairfield School District,2009-10,N,713,711,99.7,0.1,0.1,0.6,3.2,6.2,57.9,32.1,285.7,90,96.2
51,Fairfield School District,2009-10,Y,79,76,96.2,0,3.8,31.6,14.5,18.4,32.9,2.6,225.8,35.5,53.9
52,Farmington School District,2009-10,N,312,309,99,1,0,0.6,3.6,2.9,51.1,41.7,292.9,92.9,95.8
52,Farmington School District,2009-10,Y,41,40,97.6,0,2.4,45,5,20,22.5,7.5,223.6,30,50
53,Franklin School District,2009-10,N,28,28,100,0,0,0,0,10.7,71.4,17.9,277.9,89.3,100
53,Franklin School District,2009-10,Y,**,**,**,**,**,**,**,**,**,**,**,**,**
54,Glastonbury School District,2009-10,N,518,517,99.8,0.2,0,1.5,2.5,7,64,25,280.5,89,95.9
54,Glastonbury School District,2009-10,Y,67,59,88.1,0,11.9,35.6,23.7,16.9,23.7,0,219.6,23.7,40.7
56,Granby School District,2009-10,N,178,177,99.4,0,0.6,0,1.1,6.2,57.1,35.6,292.2,92.7,98.9
56,Granby School District,2009-10,Y,**,**,**,**,**,**,**,**,**,**,**,**,**
57,Greenwich School District,2009-10,N,569,556,97.7,0.2,2.1,5.4,4.3,11.7,59.2,19.4,271.5,78.6,90.3
57,Greenwich School District,2009-10,Y,81,79,97.5,0,2.5,25.3,17.7,13.9,43,0,228.5,43,57
58,Griswold School District,2009-10,N,120,120,100,0,0,1.7,10,11.7,72.5,4.2,258.2,76.7,88.3
58,Griswold School District,2009-10,Y,24,20,83.3,4.2,12.5,50,20,25,5,0,204.1,5,30
59,Groton School District,2009-10,N,311,308,99,0,1,7.1,6.5,15.3,59.4,11.7,259.7,71.1,86.4
59,Groton School District,2009-10,Y,44,41,93.2,0,6.8,41.5,24.4,9.8,24.4,0,212.3,24.4,34.1
60,Guilford School District,2009-10,N,276,275,99.6,0,0.4,0,1.8,5.8,65.5,26.9,285.5,92.4,98.2
60,Guilford School District,2009-10,Y,40,36,90,0,10,22.2,13.9,11.1,47.2,5.6,241.8,52.8,63.9
62,Hamden School District,2009-10,N,398,396,99.5,0.3,0.3,15.9,12.1,17.2,46.5,8.3,246,54.8,72
62,Hamden School District,2009-10,Y,67,59,88.1,0,11.9,64.4,8.5,6.8,18.6,1.7,203.4,20.3,27.1
64,Hartford School District,2009-10,N,1365,1318,96.6,1.9,1.5,31.9,18.7,18.7,27.7,2.9,222.8,30.6,49.3
64,Hartford School District,2009-10,Y,263,207,78.7,4.2,17.1,74.4,12.6,8.7,3.9,0.5,186.4,4.3,13
65,Hartland School District,2009-10,N,25,25,100,0,0,0,4,0,68,28,285.3,96,96
65,Hartland School District,2009-10,Y,**,**,**,**,**,**,**,**,**,**,**,**,**
286,Highville Charter School District,2009-10,N,**,**,**,**,**,**,**,**,**,**,**,**,**
264,Integrated Day Charter School District,2009-10,N,28,28,100,0,0,7.1,3.6,3.6,71.4,14.3,258.3,85.7,89.3
264,Integrated Day Charter School District,2009-10,Y,**,**,**,**,**,**,**,**,**,**,**,**,**
265,Interdistrict School for Arts and Comm District,2009-10,N,49,49,100,0,0,12.2,18.4,10.2,51,8.2,251.6,59.2,69.4
265,Interdistrict School for Arts and Comm District,2009-10,Y,**,**,**,**,**,**,**,**,**,**,**,**,**
261,Jumoke Academy District,2009-10,N,39,39,100,0,0,5.1,25.6,12.8,51.3,5.1,245.9,56.4,69.2
261,Jumoke Academy District,2009-10,Y,**,**,**,**,**,**,**,**,**,**,**,**,**
68,Kent School District,2009-10,N,27,27,100,0,0,3.7,0,14.8,59.3,22.2,270.4,81.5,96.3
68,Kent School District,2009-10,Y,**,**,**,**,**,**,**,**,**,**,**,**,**
69,Killingly School District,2009-10,N,185,185,100,0,0,7,5.4,16.8,68.6,2.2,251.6,70.8,87.6
69,Killingly School District,2009-10,Y,26,21,80.8,0,19.2,38.1,23.8,19,19,0,216.9,19,38.1
245,Learn,2009-10,N,26,26,100,0,0,19.2,26.9,26.9,26.9,0,226.8,26.9,53.8
71,Lebanon School District,2009-10,N,97,97,100,0,0,4.1,4.1,12.4,63.9,15.5,268.1,79.4,91.8
71,Lebanon School District,2009-10,Y,**,**,**,**,**,**,**,**,**,**,**,**,**
72,Ledyard School District,2009-10,N,197,196,99.5,0,0.5,3.1,8.7,10.2,55.1,23,272.9,78.1,88.3
72,Ledyard School District,2009-10,Y,34,30,88.2,0,11.8,26.7,16.7,20,26.7,10,232.6,36.7,56.7
73,Lisbon School District,2009-10,N,65,65,100,0,0,4.6,10.8,12.3,64.6,7.7,257.8,72.3,84.6
73,Lisbon School District,2009-10,Y,**,**,**,**,**,**,**,**,**,**,**,**,**
74,Litchfield School District,2009-10,N,73,73,100,0,0,1.4,1.4,2.7,79.5,15.1,277.7,94.5,97.3
74,Litchfield School District,2009-10,Y,**,**,**,**,**,**,**,**,**,**,**,**,**
76,Madison School District,2009-10,N,278,277,99.6,0,0.4,0.4,1.1,4.7,63.9,30,287.3,93.9,98.6
76,Madison School District,2009-10,Y,31,31,100,0,0,12.9,3.2,3.2,67.7,12.9,257.9,80.6,83.9
77,Manchester School District,2009-10,N,411,407,99,0.2,0.7,15.7,15,17.4,45.5,6.4,242.8,51.8,69.3
77,Manchester School District,2009-10,Y,63,53,84.1,1.6,14.3,69.8,11.3,15.1,3.8,0,189.5,3.8,18.9
78,Mansfield School District,2009-10,N,113,112,99.1,0,0.9,0,1.8,5.4,50,42.9,296.3,92.9,98.2
78,Mansfield School District,2009-10,Y,30,27,90,0,10,14.8,11.1,25.9,40.7,7.4,245.2,48.1,74.1
80,Meriden School District,2009-10,N,459,445,96.9,1.3,1.7,23.8,20.7,18,35.3,2.2,229.2,37.5,55.5
80,Meriden School District,2009-10,Y,86,70,81.4,4.7,14,62.9,12.9,12.9,11.4,0,196.1,11.4,24.3
83,Middletown School District,2009-10,N,339,337,99.4,0,0.6,17.8,13.6,13.4,47.2,8,245.3,55.2,68.5
83,Middletown School District,2009-10,Y,46,39,84.8,0,15.2,64.1,30.8,0,5.1,0,189.5,5.1,5.1
84,Milford School District,2009-10,N,502,501,99.8,0,0.2,3,5,12.4,68.3,11.4,267.5,79.6,92
84,Milford School District,2009-10,Y,80,75,93.8,0,6.3,25.3,18.7,24,32,0,227.8,32,56
85,Monroe School District,2009-10,N,311,311,100,0,0,1.3,2.9,7.4,62.1,26.4,280.6,88.4,95.8
85,Monroe School District,2009-10,Y,36,34,94.4,0,5.6,23.5,35.3,26.5,14.7,0,219.5,14.7,41.2
86,Montville School District,2009-10,N,199,198,99.5,0,0.5,6.6,4,11.1,58.1,20.2,267.1,78.3,89.4
86,Montville School District,2009-10,Y,**,**,**,**,**,**,**,**,**,**,**,**,**
88,Naugatuck School District,2009-10,N,318,316,99.4,0.6,0,10.4,12,15.5,53.2,8.9,250.4,62,77.5
88,Naugatuck School District,2009-10,Y,51,46,90.2,0,9.8,56.5,17.4,15.2,8.7,2.2,200.6,10.9,26.1
280,"New Beginnings Inc., Family Academy District",2009-10,N,28,28,100,0,0,7.1,10.7,32.1,39.3,10.7,250.8,50,82.1
280,"New Beginnings Inc., Family Academy District",2009-10,Y,**,**,**,**,**,**,**,**,**,**,**,**,**
89,New Britain School District,2009-10,N,623,608,97.6,0.2,2.2,43.6,18.1,15.6,21.7,1,213.1,22.7,38.3
89,New Britain School District,2009-10,Y,96,79,82.3,4.2,13.5,83.5,5.1,6.3,5.1,0,178.7,5.1,11.4
90,New Canaan School District,2009-10,N,296,296,100,0,0,0.3,0.7,3,54.1,41.9,295.9,95.9,99
90,New Canaan School District,2009-10,Y,38,34,89.5,0,10.5,20.6,2.9,17.6,50,8.8,246.4,58.8,76.5
91,New Fairfield School District,2009-10,N,213,212,99.5,0.5,0,2.8,4.7,6.1,60.8,25.5,277.3,86.3,92.5
91,New Fairfield School District,2009-10,Y,**,**,**,**,**,**,**,**,**,**,**,**,**
93,New Haven School District,2009-10,N,1090,1066,97.8,0.4,1.8,25.5,21.3,19.2,30.8,3.2,227.9,34,53.2
93,New Haven School District,2009-10,Y,163,133,81.6,3.7,14.7,75.2,14.3,5.3,5.3,0,183.3,5.3,10.5
95,New London School District,2009-10,N,182,178,97.8,0,2.2,33.7,18,24.2,23,1.1,218.3,24.2,48.3
95,New London School District,2009-10,Y,33,23,69.7,6.1,24.2,73.9,13,4.3,8.7,0,189.8,8.7,13
96,New Milford School District,2009-10,N,331,331,100,0,0,3.6,6,10,65,15.4,268.1,80.4,90.3
96,New Milford School District,2009-10,Y,51,50,98,0,2,22,28,10,38,2,230.2,40,50
94,Newington School District,2009-10,N,336,331,98.5,0.6,0.9,3.9,7.6,12.7,63.4,12.4,264.6,75.8,88.5
94,Newington School District,2009-10,Y,38,31,81.6,0,18.4,48.4,16.1,19.4,16.1,0,210.5,16.1,35.5
97,Newtown School District,2009-10,N,390,389,99.7,0,0.3,0.8,2.3,5.1,61.7,30.1,286.7,91.8,96.9
97,Newtown School District,2009-10,Y,42,39,92.9,0,7.1,25.6,15.4,25.6,30.8,2.6,229.3,33.3,59
99,North Branford School District,2009-10,N,156,156,100,0,0,1.3,5.8,12.2,63.5,17.3,271.7,80.8,92.9
99,North Branford School District,2009-10,Y,33,30,90.9,0,9.1,26.7,23.3,26.7,23.3,0,221.7,23.3,50
100,North Canaan School District,2009-10,N,34,34,100,0,0,5.9,5.9,11.8,70.6,5.9,255.9,76.5,88.2
100,North Canaan School District,2009-10,Y,**,**,**,**,**,**,**,**,**,**,**,**,**
101,North Haven School District,2009-10,N,290,290,100,0,0,2.1,4.8,8.3,64.5,20.3,275.3,84.8,93.1
101,North Haven School District,2009-10,Y,34,27,79.4,2.9,17.6,40.7,18.5,11.1,25.9,3.7,216.6,29.6,40.7
