District ID,District Name,School Year,FRL Status,Total Enrollment ,Students Tested ,Percent Tested ,Percent Absent ,Percent Other ,Below Basic ,Basic ,Proficient ,Goal ,Advanced ,Average Scale Score ,Percent at or Above Goal ,Percent at or Above Proficient 
59,Groton School District,2010-11,Other,217,210,96.8,0,3.2,2.4,6.7,16.2,44.3,30.5,261.2,74.8,91
59,Groton School District,2010-11,Reduced,42,40,95.2,0,4.8,5,7.5,25,45,17.5,243.4,62.5,87.5
60,Guilford School District,2010-11,Free,**,**,**,**,**,**,**,**,**,**,**,**,**
60,Guilford School District,2010-11,Other,261,260,99.6,0,0.4,1.5,3.1,10.8,46.9,37.7,270.3,84.6,95.4
60,Guilford School District,2010-11,Reduced,**,**,**,**,**,**,**,**,**,**,**,**,**
62,Hamden School District,2010-11,Free,134,127,94.8,0,5.2,10.2,22,26.8,34.6,6.3,226,40.9,67.7
62,Hamden School District,2010-11,Other,246,238,96.7,0,3.3,4.6,8,17.2,44.1,26.1,255.1,70.2,87.4
62,Hamden School District,2010-11,Reduced,26,25,96.2,0,3.8,12,8,28,44,8,231.4,52,80
63,Hampton School District,2010-11,Free,**,**,**,**,**,**,**,**,**,**,**,**,**
63,Hampton School District,2010-11,Other,**,**,**,**,**,**,**,**,**,**,**,**,**
64,Hartford School District,2010-11,Free,1513,1406,92.9,1.1,5.9,12.7,21.1,32.4,30,3.7,222.5,33.7,66.1
64,Hartford School District,2010-11,Other,50,48,96,0,4,4.2,4.2,22.9,58.3,10.4,246.9,68.8,91.7
64,Hartford School District,2010-11,Reduced,**,**,**,**,**,**,**,**,**,**,**,**,**
65,Hartland School District,2010-11,Other,23,23,100,0,0,4.3,4.3,17.4,30.4,43.5,285.2,73.9,91.3
67,Hebron School District,2010-11,Free,**,**,**,**,**,**,**,**,**,**,**,**,**
67,Hebron School District,2010-11,Other,141,139,98.6,0,1.4,2.2,4.3,13.7,38.1,41.7,271,79.9,93.5
67,Hebron School District,2010-11,Reduced,**,**,**,**,**,**,**,**,**,**,**,**,**
286,Highville Charter School District,2010-11,Free,20,20,100,0,0,5,25,40,30,0,223.8,30,70
286,Highville Charter School District,2010-11,Other,**,**,**,**,**,**,**,**,**,**,**,**,**
286,Highville Charter School District,2010-11,Reduced,**,**,**,**,**,**,**,**,**,**,**,**,**
264,Integrated Day Charter School District,2010-11,Free,**,**,**,**,**,**,**,**,**,**,**,**,**
264,Integrated Day Charter School District,2010-11,Other,23,23,100,0,0,8.7,17.4,26.1,39.1,8.7,238.3,47.8,73.9
264,Integrated Day Charter School District,2010-11,Reduced,**,**,**,**,**,**,**,**,**,**,**,**,**
261,Jumoke Academy District,2010-11,Free,30,30,100,0,0,3.3,16.7,23.3,30,26.7,248.1,56.7,80
261,Jumoke Academy District,2010-11,Other,**,**,**,**,**,**,**,**,**,**,**,**,**
261,Jumoke Academy District,2010-11,Reduced,**,**,**,**,**,**,**,**,**,**,**,**,**
68,Kent School District,2010-11,Free,**,**,**,**,**,**,**,**,**,**,**,**,**
68,Kent School District,2010-11,Other,30,29,96.7,0,3.3,3.4,6.9,20.7,48.3,20.7,253.3,69,89.7
68,Kent School District,2010-11,Reduced,**,**,**,**,**,**,**,**,**,**,**,**,**
69,Killingly School District,2010-11,Free,70,68,97.1,0,2.9,5.9,22.1,19.1,45.6,7.4,234.6,52.9,72.1
