District ID,District Name,School Year,FRL Status,Total Enrollment ,Students Tested ,Percent Tested ,Percent Absent ,Percent Other ,Below Basic ,Basic ,Proficient ,Goal ,Advanced ,Average Scale Score ,Percent at or Above Goal ,Percent at or Above Proficient 
62,Hamden School District,2010-11,Other,280,272,97.1,0,2.9,15.1,9.6,14.7,46.7,14,251.5,60.7,75.4
62,Hamden School District,2010-11,Reduced,37,35,94.6,0,5.4,45.7,17.1,11.4,25.7,0,214.1,25.7,37.1
64,Hartford School District,2010-11,Free,1395,1296,92.9,3.1,4,49.4,16.8,14,18.7,1.1,207.2,19.8,33.8
64,Hartford School District,2010-11,Other,194,193,99.5,0.5,0,14.5,12.4,13.5,40.9,18.7,255.1,59.6,73.1
64,Hartford School District,2010-11,Reduced,68,68,100,0,0,14.7,4.4,14.7,51.5,14.7,252.5,66.2,80.9
65,Hartland School District,2010-11,Other,20,20,100,0,0,5,5,0,65,25,279.9,90,90
286,Highville Charter School District,2010-11,Free,**,**,**,**,**,**,**,**,**,**,**,**,**
286,Highville Charter School District,2010-11,Other,**,**,**,**,**,**,**,**,**,**,**,**,**
286,Highville Charter School District,2010-11,Reduced,**,**,**,**,**,**,**,**,**,**,**,**,**
264,Integrated Day Charter School District,2010-11,Free,**,**,**,**,**,**,**,**,**,**,**,**,**
264,Integrated Day Charter School District,2010-11,Other,22,22,100,0,0,4.5,13.6,9.1,68.2,4.5,255.2,72.7,81.8
264,Integrated Day Charter School District,2010-11,Reduced,**,**,**,**,**,**,**,**,**,**,**,**,**
265,Interdistrict School for Arts and Comm District,2010-11,Free,34,34,100,0,0,20.6,2.9,20.6,50,5.9,240.9,55.9,76.5
265,Interdistrict School for Arts and Comm District,2010-11,Other,**,**,**,**,**,**,**,**,**,**,**,**,**
265,Interdistrict School for Arts and Comm District,2010-11,Reduced,**,**,**,**,**,**,**,**,**,**,**,**,**
261,Jumoke Academy District,2010-11,Free,**,**,**,**,**,**,**,**,**,**,**,**,**
261,Jumoke Academy District,2010-11,Other,**,**,**,**,**,**,**,**,**,**,**,**,**
261,Jumoke Academy District,2010-11,Reduced,**,**,**,**,**,**,**,**,**,**,**,**,**
