District ID,District Name,School Year,Special Education Status,Total Enrollment ,Students Tested ,Percent Tested ,Percent Absent ,Percent Other ,Below Basic ,Basic ,Proficient ,Goal ,Advanced ,Average Scale Score ,Percent at or Above Goal ,Percent at or Above Proficient 
124,Seymour School District,2010-11,Y,**,**,**,**,**,**,**,**,**,**,**,**,**
125,Sharon School District,2010-11,N,**,**,**,**,**,**,**,**,**,**,**,**,**
125,Sharon School District,2010-11,Y,**,**,**,**,**,**,**,**,**,**,**,**,**
126,Shelton School District,2010-11,N,390,387,99.2,0,0.8,4.1,7,20.2,37,31.8,265.3,68.7,88.9
126,Shelton School District,2010-11,Y,52,35,67.3,0,32.7,17.1,17.1,34.3,28.6,2.9,220.7,31.4,65.7
127,Sherman School District,2010-11,N,31,31,100,0,0,3.2,6.5,19.4,35.5,35.5,270.9,71,90.3
127,Sherman School District,2010-11,Y,**,**,**,**,**,**,**,**,**,**,**,**,**
270,Side By Side Community School District,2010-11,N,22,22,100,0,0,4.5,18.2,27.3,22.7,27.3,252.2,50,77.3
270,Side By Side Community School District,2010-11,Y,**,**,**,**,**,**,**,**,**,**,**,**,**
128,Simsbury School District,2010-11,N,297,295,99.3,0,0.7,0,1.7,6.8,33.2,58.3,295,91.5,98.3
128,Simsbury School District,2010-11,Y,52,40,76.9,0,23.1,5,17.5,25,30,22.5,248.9,52.5,77.5
129,Somers School District,2010-11,N,98,98,100,0,0,3.1,5.1,29.6,42.9,19.4,259.6,62.2,91.8
129,Somers School District,2010-11,Y,**,**,**,**,**,**,**,**,**,**,**,**,**
132,South Windsor School District,2010-11,N,298,296,99.3,0,0.7,3.7,4.1,14.9,42.9,34.5,271.2,77.4,92.2
132,South Windsor School District,2010-11,Y,36,27,75,0,25,14.8,22.2,33.3,22.2,7.4,217.9,29.6,63
131,Southington School District,2010-11,N,480,479,99.8,0,0.2,0.2,3.1,10,36.5,50.1,286.6,86.6,96.7
131,Southington School District,2010-11,Y,59,37,62.7,0,37.3,2.7,13.5,27,37.8,18.9,250.9,56.8,83.8
133,Sprague School District,2010-11,N,39,39,100,0,0,5.1,2.6,30.8,41,20.5,258.1,61.5,92.3
133,Sprague School District,2010-11,Y,**,**,**,**,**,**,**,**,**,**,**,**,**
134,Stafford School District,2010-11,N,120,119,99.2,0,0.8,3.4,6.7,22.7,44.5,22.7,258.3,67.2,89.9
134,Stafford School District,2010-11,Y,**,**,**,**,**,**,**,**,**,**,**,**,**
135,Stamford School District,2010-11,N,1086,1069,98.4,0.2,1.4,10.7,7.5,21,31.1,29.7,257.4,60.8,81.9
135,Stamford School District,2010-11,Y,92,41,44.6,0,55.4,36.6,22,22,17.1,2.4,203.7,19.5,41.5
136,Sterling School District,2010-11,N,49,48,98,0,2,2.1,6.2,27.1,33.3,31.2,259.2,64.6,91.7
136,Sterling School District,2010-11,Y,**,**,**,**,**,**,**,**,**,**,**,**,**
137,Stonington School District,2010-11,N,161,161,100,0,0,2.5,3.1,21.1,39.8,33.5,270.4,73.3,94.4
137,Stonington School District,2010-11,Y,**,**,**,**,**,**,**,**,**,**,**,**,**
138,Stratford School District,2010-11,N,467,466,99.8,0,0.2,2.8,7.7,25.8,37.3,26.4,260.4,63.7,89.5
138,Stratford School District,2010-11,Y,48,44,91.7,0,8.3,29.5,15.9,31.8,20.5,2.3,208.7,22.7,54.5
139,Suffield School District,2010-11,N,151,151,100,0,0,0,6,15.2,37.7,41.1,277.6,78.8,94
139,Suffield School District,2010-11,Y,**,**,**,**,**,**,**,**,**,**,**,**,**
140,Thomaston School District,2010-11,N,60,60,100,0,0,3.3,5,31.7,43.3,16.7,253.8,60,91.7
140,Thomaston School District,2010-11,Y,**,**,**,**,**,**,**,**,**,**,**,**,**
141,Thompson School District,2010-11,N,66,66,100,0,0,6.1,9.1,24.2,36.4,24.2,252.3,60.6,84.8
141,Thompson School District,2010-11,Y,**,**,**,**,**,**,**,**,**,**,**,**,**
142,Tolland School District,2010-11,N,206,206,100,0,0,1.9,3.9,21.8,46.1,26.2,263.2,72.3,94.2
142,Tolland School District,2010-11,Y,38,33,86.8,0,13.2,18.2,15.2,27.3,30.3,9.1,226.3,39.4,66.7
143,Torrington School District,2010-11,N,276,274,99.3,0,0.7,2.6,7.3,24.8,37.2,28.1,262.6,65.3,90.1
143,Torrington School District,2010-11,Y,78,45,57.7,0,42.3,15.6,6.7,37.8,26.7,13.3,235.9,40,77.8
144,Trumbull School District,2010-11,N,398,398,100,0,0,0.3,1.3,7.5,30.7,60.3,297.8,91,98.5
144,Trumbull School District,2010-11,Y,50,38,76,0,24,5.3,13.2,28.9,28.9,23.7,252.4,52.6,81.6
145,Union School District,2010-11,N,**,**,**,**,**,**,**,**,**,**,**,**,**
146,Vernon School District,2010-11,N,234,227,97,0,3,4,7.9,27.3,32.2,28.6,257.7,60.8,88.1
146,Vernon School District,2010-11,Y,**,**,**,**,**,**,**,**,**,**,**,**,**
147,Voluntown School District,2010-11,N,27,27,100,0,0,7.4,22.2,11.1,44.4,14.8,245.3,59.3,70.4
147,Voluntown School District,2010-11,Y,**,**,**,**,**,**,**,**,**,**,**,**,**
148,Wallingford School District,2010-11,N,425,424,99.8,0,0.2,3.1,3.1,18.9,39.2,35.8,271,75,93.9
148,Wallingford School District,2010-11,Y,62,52,83.9,1.6,14.5,21.2,9.6,25,30.8,13.5,230.8,44.2,69.2
151,Waterbury School District,2010-11,N,1165,1147,98.5,0.2,1.4,7.9,10.4,27.7,34.9,19.1,248.7,54,81.7
151,Waterbury School District,2010-11,Y,215,99,46,0,54,27.3,20.2,30.3,15.2,7.1,213.9,22.2,52.5
152,Waterford School District,2010-11,N,183,183,100,0,0,1.6,4.9,16.9,38.8,37.7,271.7,76.5,93.4
152,Waterford School District,2010-11,Y,28,20,71.4,0,28.6,30,40,20,10,0,190,10,30
153,Watertown School District,2010-11,N,190,190,100,0,0,3.2,6.8,28.4,43.2,18.4,252.7,61.6,90
153,Watertown School District,2010-11,Y,**,**,**,**,**,**,**,**,**,**,**,**,**
155,West Hartford School District,2010-11,N,699,691,98.9,0.1,1,2.6,4.3,14.5,34.4,44.1,278.8,78.6,93.1
155,West Hartford School District,2010-11,Y,74,48,64.9,0,35.1,14.6,20.8,14.6,29.2,20.8,244.5,50,64.6
156,West Haven School District,2010-11,N,432,432,100,0,0,9,14.6,28.7,28.9,18.8,243.6,47.7,76.4
156,West Haven School District,2010-11,Y,62,28,45.2,0,54.8,21.4,21.4,17.9,35.7,3.6,218.3,39.3,57.1
154,Westbrook School District,2010-11,N,55,52,94.5,1.8,3.6,1.9,1.9,13.5,34.6,48.1,281.7,82.7,96.2
154,Westbrook School District,2010-11,Y,**,**,**,**,**,**,**,**,**,**,**,**,**
157,Weston School District,2010-11,N,159,159,100,0,0,0,0.6,8.2,32.7,58.5,296.9,91.2,99.4
157,Weston School District,2010-11,Y,**,**,**,**,**,**,**,**,**,**,**,**,**
158,Westport School District,2010-11,N,391,391,100,0,0,1.5,1.5,11.3,34.8,50.9,286.4,85.7,96.9
158,Westport School District,2010-11,Y,34,30,88.2,0,11.8,13.3,16.7,10,43.3,16.7,244.5,60,70
159,Wethersfield School District,2010-11,N,240,240,100,0,0,4.2,5.4,20,35.8,34.6,267.7,70.4,90.4
159,Wethersfield School District,2010-11,Y,37,26,70.3,0,29.7,11.5,19.2,30.8,23.1,15.4,237.6,38.5,69.2
160,Willington School District,2010-11,N,44,44,100,0,0,6.8,13.6,25,34.1,20.5,251.9,54.5,79.5
160,Willington School District,2010-11,Y,**,**,**,**,**,**,**,**,**,**,**,**,**
161,Wilton School District,2010-11,N,285,282,98.9,0.4,0.7,1.8,1.8,15.2,36.9,44.3,279.6,81.2,96.5
161,Wilton School District,2010-11,Y,35,26,74.3,0,25.7,0,3.8,53.8,38.5,3.8,242.5,42.3,96.2
162,Winchester School District,2010-11,N,80,80,100,0,0,5,6.2,26.2,32.5,30,262.1,62.5,88.8
162,Winchester School District,2010-11,Y,**,**,**,**,**,**,**,**,**,**,**,**,**
163,Windham School District,2010-11,N,220,218,99.1,0,0.9,11.5,18.3,32.6,28.4,9.2,232,37.6,70.2
163,Windham School District,2010-11,Y,**,**,**,**,**,**,**,**,**,**,**,**,**
165,Windsor Locks School District,2010-11,N,102,101,99,0,1,6.9,9.9,24.8,32.7,25.7,249.8,58.4,83.2
165,Windsor Locks School District,2010-11,Y,**,**,**,**,**,**,**,**,**,**,**,**,**
164,Windsor School District,2010-11,N,242,240,99.2,0,0.8,7.9,11.7,25.8,29.2,25.4,252.8,54.6,80.4
164,Windsor School District,2010-11,Y,**,**,**,**,**,**,**,**,**,**,**,**,**
166,Wolcott School District,2010-11,N,198,198,100,0,0,1,4,18.2,50.5,26.3,268,76.8,94.9
166,Wolcott School District,2010-11,Y,**,**,**,**,**,**,**,**,**,**,**,**,**
167,Woodbridge School District,2010-11,N,86,86,100,0,0,2.3,1.2,12.8,38.4,45.3,281.4,83.7,96.5
167,Woodbridge School District,2010-11,Y,**,**,**,**,**,**,**,**,**,**,**,**,**
169,Woodstock School District,2010-11,N,92,92,100,0,0,1.1,3.3,22.8,41.3,31.5,266.8,72.8,95.7
169,Woodstock School District,2010-11,Y,**,**,**,**,**,**,**,**,**,**,**,**,**
279,Amistad Academy District,2009-10,N,78,78,100,0,0,0,6.4,28.2,32.1,33.3,269,65.4,93.6
279,Amistad Academy District,2009-10,Y,**,**,**,**,**,**,**,**,**,**,**,**,**
1,Andover School District,2009-10,N,32,32,100,0,0,3.1,0,6.2,50,40.6,276.7,90.6,96.9
1,Andover School District,2009-10,Y,**,**,**,**,**,**,**,**,**,**,**,**,**
2,Ansonia School District,2009-10,N,202,201,99.5,0,0.5,8.5,11.4,22.9,33.3,23.9,251.6,57.2,80.1
2,Ansonia School District,2009-10,Y,**,**,**,**,**,**,**,**,**,**,**,**,**
244,Area Cooperative Educational Services,2009-10,N,62,62,100,0,0,6.5,8.1,30.6,32.3,22.6,255,54.8,85.5
244,Area Cooperative Educational Services,2009-10,Y,**,**,**,**,**,**,**,**,**,**,**,**,**
3,Ashford School District,2009-10,N,41,40,97.6,0,2.4,12.5,7.5,12.5,50,17.5,250.3,67.5,80
3,Ashford School District,2009-10,Y,**,**,**,**,**,**,**,**,**,**,**,**,**
4,Avon School District,2009-10,N,256,254,99.2,0,0.8,2.4,0.4,11.4,41.7,44.1,281,85.8,97.2
4,Avon School District,2009-10,Y,29,26,89.7,0,10.3,15.4,7.7,50,26.9,0,226,26.9,76.9
5,Barkhamsted School District,2009-10,N,45,45,100,0,0,2.2,6.7,15.6,33.3,42.2,285.4,75.6,91.1
5,Barkhamsted School District,2009-10,Y,**,**,**,**,**,**,**,**,**,**,**,**,**
7,Berlin School District,2009-10,N,222,222,100,0,0,4.1,2.7,18,34.2,41,276.5,75.2,93.2
7,Berlin School District,2009-10,Y,**,**,**,**,**,**,**,**,**,**,**,**,**
8,Bethany School District,2009-10,N,69,69,100,0,0,2.9,0,15.9,46.4,34.8,275.4,81.2,97.1
8,Bethany School District,2009-10,Y,**,**,**,**,**,**,**,**,**,**,**,**,**
9,Bethel School District,2009-10,N,205,204,99.5,0,0.5,2,1,10.3,37.3,49.5,288.9,86.8,97.1
9,Bethel School District,2009-10,Y,33,26,78.8,0,21.2,0,19.2,23.1,26.9,30.8,254.3,57.7,80.8
11,Bloomfield School District,2009-10,N,142,139,97.9,0,2.1,10.1,12.9,33.1,25.9,18,240.2,43.9,77
11,Bloomfield School District,2009-10,Y,**,**,**,**,**,**,**,**,**,**,**,**,**
12,Bolton School District,2009-10,N,52,52,100,0,0,0,0,19.2,34.6,46.2,286.9,80.8,100
12,Bolton School District,2009-10,Y,**,**,**,**,**,**,**,**,**,**,**,**,**
13,Bozrah School District,2009-10,N,20,20,100,0,0,0,0,15,40,45,291.6,85,100
13,Bozrah School District,2009-10,Y,**,**,**,**,**,**,**,**,**,**,**,**,**
14,Branford School District,2009-10,N,201,200,99.5,0,0.5,2.5,3.5,25,33.5,35.5,269.9,69,94
14,Branford School District,2009-10,Y,39,29,74.4,0,25.6,6.9,13.8,41.4,27.6,10.3,234.9,37.9,79.3
15,Bridgeport School District,2009-10,N,1410,1387,98.4,0.1,1.6,21.8,17.7,31.4,21.8,7.2,221.2,29.1,60.4
15,Bridgeport School District,2009-10,Y,201,128,63.7,0,36.3,59.4,18.8,13.3,7,1.6,178.6,8.6,21.9
17,Bristol School District,2009-10,N,539,538,99.8,0,0.2,8.6,7.8,23,29.9,30.7,259,60.6,83.6
17,Bristol School District,2009-10,Y,92,74,80.4,0,19.6,50,13.5,21.6,9.5,5.4,192.8,14.9,36.5
18,Brookfield School District,2009-10,N,180,180,100,0,0,2.8,2.8,13.9,41.7,38.9,276.9,80.6,94.4
18,Brookfield School District,2009-10,Y,**,**,**,**,**,**,**,**,**,**,**,**,**
19,Brooklyn School District,2009-10,N,97,97,100,0,0,5.2,11.3,34,39.2,10.3,243.3,49.5,83.5
19,Brooklyn School District,2009-10,Y,**,**,**,**,**,**,**,**,**,**,**,**,**
21,Canaan School District,2009-10,N,**,**,**,**,**,**,**,**,**,**,**,**,**
21,Canaan School District,2009-10,Y,**,**,**,**,**,**,**,**,**,**,**,**,**
22,Canterbury School District,2009-10,N,51,51,100,0,0,0,0,25.5,45.1,29.4,269,74.5,100
22,Canterbury School District,2009-10,Y,**,**,**,**,**,**,**,**,**,**,**,**,**
23,Canton School District,2009-10,N,121,120,99.2,0,0.8,1.7,3.3,18.3,39.2,37.5,275.9,76.7,95
23,Canton School District,2009-10,Y,**,**,**,**,**,**,**,**,**,**,**,**,**
241,Capitol Region Education Council,2009-10,N,128,128,100,0,0,4.7,7.8,18,38.3,31.2,267.7,69.5,87.5
241,Capitol Region Education Council,2009-10,Y,**,**,**,**,**,**,**,**,**,**,**,**,**
24,Chaplin School District,2009-10,N,**,**,**,**,**,**,**,**,**,**,**,**,**
24,Chaplin School District,2009-10,Y,**,**,**,**,**,**,**,**,**,**,**,**,**
25,Cheshire School District,2009-10,N,323,323,100,0,0,0.9,5.3,17.3,33.4,43,278.9,76.5,93.8
25,Cheshire School District,2009-10,Y,34,32,94.1,0,5.9,18.8,18.8,21.9,31.2,9.4,228,40.6,62.5
26,Chester School District,2009-10,N,41,41,100,0,0,2.4,2.4,14.6,39,41.5,281.8,80.5,95.1
26,Chester School District,2009-10,Y,**,**,**,**,**,**,**,**,**,**,**,**,**
27,Clinton School District,2009-10,N,140,140,100,0,0,4.3,7.9,22.1,33.6,32.1,262,65.7,87.9
27,Clinton School District,2009-10,Y,**,**,**,**,**,**,**,**,**,**,**,**,**
28,Colchester School District,2009-10,N,213,213,100,0,0,2.8,6.1,22.5,42.7,25.8,263.1,68.5,91.1
28,Colchester School District,2009-10,Y,21,20,95.2,0,4.8,30,20,40,10,0,206.2,10,50
29,Colebrook School District,2009-10,N,**,**,**,**,**,**,**,**,**,**,**,**,**
29,Colebrook School District,2009-10,Y,**,**,**,**,**,**,**,**,**,**,**,**,**
30,Columbia School District,2009-10,N,53,53,100,0,0,3.8,3.8,32.1,35.8,24.5,254.8,60.4,92.5
30,Columbia School District,2009-10,Y,**,**,**,**,**,**,**,**,**,**,**,**,**
243,Cooperative Educational Services,2009-10,N,47,47,100,0,0,8.5,8.5,25.5,31.9,25.5,251.5,57.4,83
243,Cooperative Educational Services,2009-10,Y,**,**,**,**,**,**,**,**,**,**,**,**,**
31,Cornwall School District,2009-10,N,**,**,**,**,**,**,**,**,**,**,**,**,**
31,Cornwall School District,2009-10,Y,**,**,**,**,**,**,**,**,**,**,**,**,**
32,Coventry School District,2009-10,N,110,110,100,0,0,4.5,1.8,17.3,36.4,40,273,76.4,93.6
32,Coventry School District,2009-10,Y,**,**,**,**,**,**,**,**,**,**,**,**,**
33,Cromwell School District,2009-10,N,154,153,99.4,0,0.6,2.6,7.8,23.5,37.3,28.8,263.7,66,89.5
33,Cromwell School District,2009-10,Y,**,**,**,**,**,**,**,**,**,**,**,**,**
34,Danbury School District,2009-10,N,696,683,98.1,0,1.9,4.5,9.4,23.6,36.3,26.2,257.9,62.5,86.1
34,Danbury School District,2009-10,Y,100,58,58,0,42,25.9,17.2,32.8,15.5,8.6,218.8,24.1,56.9
35,Darien School District,2009-10,N,318,316,99.4,0,0.6,0.3,1.6,9.8,36.4,51.9,293.8,88.3,98.1
35,Darien School District,2009-10,Y,50,45,90,0,10,6.7,13.3,33.3,37.8,8.9,236.8,46.7,80
36,Deep River School District,2009-10,N,49,49,100,0,0,4.1,0,18.4,42.9,34.7,271.5,77.6,95.9
36,Deep River School District,2009-10,Y,**,**,**,**,**,**,**,**,**,**,**,**,**
37,Derby School District,2009-10,N,99,98,99,1,0,6.1,10.2,20.4,41.8,21.4,254.4,63.3,83.7
37,Derby School District,2009-10,Y,**,**,**,**,**,**,**,**,**,**,**,**,**
40,East Granby School District,2009-10,N,75,75,100,0,0,1.3,1.3,18.7,48,30.7,270.8,78.7,97.3
40,East Granby School District,2009-10,Y,**,**,**,**,**,**,**,**,**,**,**,**,**
41,East Haddam School District,2009-10,N,75,75,100,0,0,0,2.7,18.7,33.3,45.3,279.7,78.7,97.3
41,East Haddam School District,2009-10,Y,**,**,**,**,**,**,**,**,**,**,**,**,**
42,East Hampton School District,2009-10,N,140,139,99.3,0.7,0,0,3.6,16.5,45.3,34.5,272.6,79.9,96.4
42,East Hampton School District,2009-10,Y,**,**,**,**,**,**,**,**,**,**,**,**,**
43,East Hartford School District,2009-10,N,486,479,98.6,0,1.4,16.3,12.9,26.7,30.1,14,235.9,44.1,70.8
43,East Hartford School District,2009-10,Y,87,54,62.1,0,37.9,61.1,13,9.3,13,3.7,174.4,16.7,25.9
44,East Haven School District,2009-10,N,209,207,99,0,1,10.1,13,28,30.9,17.9,241.5,48.8,76.8
44,East Haven School District,2009-10,Y,32,22,68.8,0,31.3,36.4,27.3,18.2,9.1,9.1,210.6,18.2,36.4
45,East Lyme School District,2009-10,N,179,178,99.4,0,0.6,2.8,5.1,16.3,35.4,40.4,275.9,75.8,92.1
45,East Lyme School District,2009-10,Y,25,21,84,0,16,9.5,4.8,28.6,38.1,19,242.8,57.1,85.7
47,East Windsor School District,2009-10,N,100,98,98,1,1,17.3,13.3,25.5,24.5,19.4,238.1,43.9,69.4
47,East Windsor School District,2009-10,Y,**,**,**,**,**,**,**,**,**,**,**,**,**
39,Eastford School District,2009-10,N,21,21,100,0,0,4.8,9.5,19,42.9,23.8,258,66.7,85.7
39,Eastford School District,2009-10,Y,**,**,**,**,**,**,**,**,**,**,**,**,**
46,Easton School District,2009-10,N,119,118,99.2,0.8,0,0,1.7,11.9,39.8,46.6,286.3,86.4,98.3
46,Easton School District,2009-10,Y,**,**,**,**,**,**,**,**,**,**,**,**,**
48,Ellington School District,2009-10,N,195,194,99.5,0,0.5,1,5.7,22.2,39.2,32,271.8,71.1,93.3
48,Ellington School District,2009-10,Y,**,**,**,**,**,**,**,**,**,**,**,**,**
289,Elm City College Preparatory School,2009-10,N,53,53,100,0,0,1.9,9.4,28.3,43.4,17,254.2,60.4,88.7
289,Elm City College Preparatory School,2009-10,Y,**,**,**,**,**,**,**,**,**,**,**,**,**
49,Enfield School District,2009-10,N,364,364,100,0,0,1.4,2.5,15.1,44.8,36.3,274.1,81,96.2
49,Enfield School District,2009-10,Y,64,48,75,0,25,10.4,8.3,35.4,37.5,8.3,236.5,45.8,81.3
50,Essex School District,2009-10,N,64,64,100,0,0,0,1.6,17.2,32.8,48.4,280.8,81.3,98.4
50,Essex School District,2009-10,Y,**,**,**,**,**,**,**,**,**,**,**,**,**
51,Fairfield School District,2009-10,N,751,750,99.9,0,0.1,2,3.1,10.8,35.5,48.7,283.7,84.1,94.9
51,Fairfield School District,2009-10,Y,110,85,77.3,0,22.7,15.3,14.1,22.4,35.3,12.9,235.2,48.2,70.6
52,Farmington School District,2009-10,N,250,249,99.6,0,0.4,0.8,1.2,13.7,35.7,48.6,287.7,84.3,98
52,Farmington School District,2009-10,Y,32,21,65.6,0,34.4,28.6,9.5,19,28.6,14.3,229.4,42.9,61.9
53,Franklin School District,2009-10,N,21,21,100,0,0,0,4.8,4.8,52.4,38.1,285.6,90.5,95.2
53,Franklin School District,2009-10,Y,**,**,**,**,**,**,**,**,**,**,**,**,**
54,Glastonbury School District,2009-10,N,486,485,99.8,0,0.2,1,2.9,13.6,41.2,41.2,280.2,82.5,96.1
54,Glastonbury School District,2009-10,Y,47,40,85.1,0,14.9,12.5,10,32.5,25,20,243.6,45,77.5
56,Granby School District,2009-10,N,158,158,100,0,0,1.3,0,12.7,39.2,46.8,284.6,86.1,98.7
56,Granby School District,2009-10,Y,**,**,**,**,**,**,**,**,**,**,**,**,**
57,Greenwich School District,2009-10,N,674,662,98.2,0,1.8,1.8,3.9,15.4,39.7,39.1,276.1,78.9,94.3
57,Greenwich School District,2009-10,Y,57,46,80.7,0,19.3,13,19.6,28.3,21.7,17.4,231.8,39.1,67.4
58,Griswold School District,2009-10,N,129,129,100,0,0,8.5,10.9,30.2,34.9,15.5,245.5,50.4,80.6
58,Griswold School District,2009-10,Y,**,**,**,**,**,**,**,**,**,**,**,**,**
59,Groton School District,2009-10,N,341,338,99.1,0,0.9,6.8,12.1,16.9,36.1,28.1,256.3,64.2,81.1
59,Groton School District,2009-10,Y,54,39,72.2,0,27.8,17.9,12.8,30.8,28.2,10.3,231.1,38.5,69.2
60,Guilford School District,2009-10,N,249,249,100,0,0,0,0.4,14.1,29.3,56.2,294.4,85.5,99.6
60,Guilford School District,2009-10,Y,25,22,88,0,12,18.2,9.1,36.4,27.3,9.1,231.1,36.4,72.7
62,Hamden School District,2009-10,N,352,346,98.3,0,1.7,5.5,11.6,21.1,35.3,26.6,257.7,61.8,82.9
62,Hamden School District,2009-10,Y,**,**,**,**,**,**,**,**,**,**,**,**,**
63,Hampton School District,2009-10,N,**,**,**,**,**,**,**,**,**,**,**,**,**
63,Hampton School District,2009-10,Y,**,**,**,**,**,**,**,**,**,**,**,**,**
64,Hartford School District,2009-10,N,1375,1332,96.9,0.4,2.8,20.6,16.8,30.3,26.1,6.2,222,32.2,62.5
64,Hartford School District,2009-10,Y,236,81,34.3,0.4,65.3,30.9,25.9,23.5,17.3,2.5,202.4,19.8,43.2
65,Hartland School District,2009-10,N,20,20,100,0,0,0,0,10,35,55,296.7,90,100
65,Hartland School District,2009-10,Y,**,**,**,**,**,**,**,**,**,**,**,**,**
67,Hebron School District,2009-10,N,133,133,100,0,0,0,1.5,14.3,35.3,48.9,283.2,84.2,98.5
67,Hebron School District,2009-10,Y,**,**,**,**,**,**,**,**,**,**,**,**,**
286,Highville Charter School District,2009-10,N,37,36,97.3,0,2.7,5.6,19.4,27.8,41.7,5.6,235.4,47.2,75
264,Integrated Day Charter School District,2009-10,N,30,30,100,0,0,43.3,6.7,16.7,20,13.3,215,33.3,50
264,Integrated Day Charter School District,2009-10,Y,**,**,**,**,**,**,**,**,**,**,**,**,**
261,Jumoke Academy District,2009-10,N,43,43,100,0,0,9.3,18.6,23.3,34.9,14,243,48.8,72.1
261,Jumoke Academy District,2009-10,Y,**,**,**,**,**,**,**,**,**,**,**,**,**
68,Kent School District,2009-10,N,26,26,100,0,0,3.8,11.5,26.9,38.5,19.2,251,57.7,84.6
68,Kent School District,2009-10,Y,**,**,**,**,**,**,**,**,**,**,**,**,**
69,Killingly School District,2009-10,N,175,175,100,0,0,6.9,13.1,28.6,37.7,13.7,244.7,51.4,80
69,Killingly School District,2009-10,Y,26,21,80.8,0,19.2,19,47.6,23.8,9.5,0,203.7,9.5,33.3
245,Learn,2009-10,N,84,84,100,0,0,3.6,9.5,36.9,34.5,15.5,251.5,50,86.9
245,Learn,2009-10,Y,**,**,**,**,**,**,**,**,**,**,**,**,**
71,Lebanon School District,2009-10,N,81,81,100,0,0,0,3.7,34.6,34.6,27.2,263.8,61.7,96.3
71,Lebanon School District,2009-10,Y,**,**,**,**,**,**,**,**,**,**,**,**,**
72,Ledyard School District,2009-10,N,157,157,100,0,0,0.6,3.8,15.9,33.1,46.5,280.2,79.6,95.5
72,Ledyard School District,2009-10,Y,**,**,**,**,**,**,**,**,**,**,**,**,**
73,Lisbon School District,2009-10,N,50,50,100,0,0,8,14,24,42,12,243.9,54,78
73,Lisbon School District,2009-10,Y,**,**,**,**,**,**,**,**,**,**,**,**,**
74,Litchfield School District,2009-10,N,72,72,100,0,0,0,4.2,4.2,33.3,58.3,294.1,91.7,95.8
74,Litchfield School District,2009-10,Y,**,**,**,**,**,**,**,**,**,**,**,**,**
76,Madison School District,2009-10,N,221,221,100,0,0,0,1.4,6.8,32.6,59.3,296.2,91.9,98.6
76,Madison School District,2009-10,Y,**,**,**,**,**,**,**,**,**,**,**,**,**
77,Manchester School District,2009-10,N,468,466,99.6,0,0.4,3.6,6.9,22.3,38.4,28.8,263.9,67.2,89.5
77,Manchester School District,2009-10,Y,64,56,87.5,0,12.5,39.3,26.8,21.4,5.4,7.1,200.6,12.5,33.9
78,Mansfield School District,2009-10,N,117,117,100,0,0,3.4,4.3,12.8,42.7,36.8,276.8,79.5,92.3
78,Mansfield School District,2009-10,Y,**,**,**,**,**,**,**,**,**,**,**,**,**
79,Marlborough School District,2009-10,N,95,95,100,0,0,0,0,10.5,28.4,61.1,298.3,89.5,100
79,Marlborough School District,2009-10,Y,**,**,**,**,**,**,**,**,**,**,**,**,**
80,Meriden School District,2009-10,N,600,587,97.8,1.3,0.8,12.8,9.7,25.9,32.2,19.4,244,51.6,77.5
80,Meriden School District,2009-10,Y,87,51,58.6,1.1,40.2,23.5,17.6,25.5,27.5,5.9,218.4,33.3,58.8
83,Middletown School District,2009-10,N,384,380,99,0.3,0.8,6.3,7.1,22.1,35,29.5,262.2,64.5,86.6
83,Middletown School District,2009-10,Y,49,42,85.7,0,14.3,45.2,14.3,16.7,16.7,7.1,203.6,23.8,40.5
84,Milford School District,2009-10,N,499,497,99.6,0,0.4,2.6,4.4,19.5,40.6,32.8,267.8,73.4,93
84,Milford School District,2009-10,Y,58,53,91.4,0,8.6,26.4,20.8,24.5,17,11.3,217.5,28.3,52.8
85,Monroe School District,2009-10,N,229,229,100,0,0,1.3,0.9,12.2,31.9,53.7,290.9,85.6,97.8
85,Monroe School District,2009-10,Y,35,29,82.9,0,17.1,10.3,17.2,31,37.9,3.4,234.1,41.4,72.4
86,Montville School District,2009-10,N,188,188,100,0,0,2.1,5.3,16.5,39.4,36.7,271.9,76.1,92.6
86,Montville School District,2009-10,Y,**,**,**,**,**,**,**,**,**,**,**,**,**
88,Naugatuck School District,2009-10,N,320,320,100,0,0,9.7,6.9,22.2,38.4,22.8,252.7,61.3,83.4
88,Naugatuck School District,2009-10,Y,38,29,76.3,0,23.7,58.6,17.2,17.2,6.9,0,179.9,6.9,24.1
280,"New Beginnings Inc., Family Academy District",2009-10,N,40,40,100,0,0,17.5,12.5,37.5,20,12.5,227.6,32.5,70
280,"New Beginnings Inc., Family Academy District",2009-10,Y,**,**,**,**,**,**,**,**,**,**,**,**,**
89,New Britain School District,2009-10,N,727,709,97.5,0,2.5,32.7,21.9,24.4,15.5,5.5,207.8,21,45.4
89,New Britain School District,2009-10,Y,123,50,40.7,0.8,58.5,70,12,6,10,2,175.2,12,18
90,New Canaan School District,2009-10,N,265,265,100,0,0,0.4,0.8,6.4,34,58.5,297.2,92.5,98.9
90,New Canaan School District,2009-10,Y,33,27,81.8,0,18.2,18.5,7.4,25.9,33.3,14.8,233.2,48.1,74.1
91,New Fairfield School District,2009-10,N,188,186,98.9,0.5,0.5,1.1,2.2,18.3,42.5,36,274.3,78.5,96.8
91,New Fairfield School District,2009-10,Y,**,**,**,**,**,**,**,**,**,**,**,**,**
